TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
GO:0010817	"regulation of hormone levels"	NaN	5.299420125982029	0.49112166085628817	0.8432697566812104	0.61023808	null
GO:0014070	"response to organic cyclic compound"	NaN	4.958085848521085	0.22379594238699438	0.9287628838353013	0.59609933	null
GO:0015833	"peptide transport"	NaN	5.386479346054928	0.6001346536847817	0.9116380060855656	0.23440443	null
GO:0016043	"cellular component organization"	NaN	6.699223992323687	12.33090773324058	0.9317951315328278	0.51519037	null
GO:0016192	"vesicle-mediated transport"	NaN	6.024668706001865	2.6087919056355493	0.9130682075745116	0.32516076	null
GO:0016202	"regulation of striated muscle tissue development"	NaN	2.845098040014257	0.0017228533764524837	0.8062102273357818	0.38229553	null
GO:0016358	"dendrite development"	NaN	4.215135045480261	0.04044638613388449	0.7961971305063057	0.69218654	null
GO:0016579	"protein deubiquitination"	NaN	2.814913181275074	0.0016070105886223452	0.962995208038886	0.37098863	null
GO:0019222	"regulation of metabolic process"	NaN	6.795869455173839	15.404248935996318	0.7931247204444737	0.45007165	null
GO:0019538	"protein metabolic process"	NaN	6.772611164347735	14.600987650961638	0.9484855192592089	0.36322538	null
GO:0021953	"central nervous system neuron differentiation"	NaN	4.158724253450531	0.03551937054085371	0.8258470176071735	0.62411433	null
GO:0021954	"central nervous system neuron development"	NaN	3.83499260373303	0.01685389325920184	0.8285658520355896	0.68913639	null
GO:0023052	"signaling"	NaN	6.567137338347482	9.097212999986098	0.8066223912725153	0.35580688	null
GO:0030030	"cell projection organization"	NaN	5.731525106970354	1.3282977705833654	0.9402368741469033	0.41569968	null
GO:0030162	"regulation of proteolysis"	NaN	5.108125094738599	0.31614975642944726	0.8157625609429735	0.30244968	null
GO:0031016	"pancreas development"	NaN	3.9430986230054854	0.021618236001237103	0.8792496176646845	0	null
GO:0031329	"regulation of cellular catabolic process"	NaN	5.377297142447473	0.587579267276128	0.80101966839008	0.32149242	null
GO:0032501	"multicellular organismal process"	NaN	6.229896505267957	4.184729514977585	1	0	null
GO:0032502	"developmental process"	NaN	6.2269052215766765	4.156005433076044	1	0	null
GO:0032507	"maintenance of protein location in cell"	NaN	4.601125252987698	0.09837517426945347	0.8996813369067904	0.20157183	null
GO:0032535	"regulation of cellular component size"	NaN	5.179658053930065	0.37275744383571935	0.7975241141509509	0.49206877	null
GO:0032787	"monocarboxylic acid metabolic process"	NaN	6.172908989276335	3.6701164155934447	0.9313030157462804	0.58455158	null
GO:0032879	"regulation of localization"	NaN	5.5613888296290535	0.8977569582819065	0.848807978647044	0.17739051	null
GO:0032940	"secretion by cell"	NaN	5.4932195766843535	0.7673426265868367	0.8985384981625334	0.27507165	null
GO:0032989	"cellular anatomical entity morphogenesis"	NaN	5.335299399418015	0.5334190668552883	0.835927488951757	0.46905436	null
GO:0033036	"macromolecule localization"	NaN	6.343626572647517	5.437478069974368	0.912363226969819	0.39682233	null
GO:0033365	"protein localization to organelle"	NaN	5.792312528612478	1.527857922912195	0.8844226108037319	0.55108268	null
GO:0034641	"cellular nitrogen compound metabolic process"	NaN	7.002185118439548	24.77172315999013	0.9485423243748731	0.40483001	null
GO:0036211	"protein modification process"	NaN	6.186020663275152	3.782609621537176	0.9455722917257484	0.06231924	null
GO:0040008	"regulation of growth"	NaN	4.952535760655082	0.2209540969749061	0.8660384266521416	0.09915829	null
GO:0042221	"response to chemical"	NaN	6.2945109760284925	4.8560360057130705	0.9582073844603887	0.37752063	null
GO:0042592	"homeostatic process"	NaN	5.9294209694482225	2.0950365358293856	1	0	null
GO:0042886	"amide transport"	NaN	5.456133638599328	0.7045361176615689	0.9182406581889485	0.52431469	null
GO:0042981	"regulation of apoptotic process"	NaN	5.392408500017495	0.6083841390223874	0.839729503017485	0.19569592	null
GO:0043067	"regulation of programmed cell death"	NaN	5.405657069277359	0.627229542336201	0.850470891172998	0.20235982	null
GO:0043170	"macromolecule metabolic process"	NaN	7.077460750790044	29.459939937239827	0.9648619405899723	0.21927763	null
GO:0043412	"macromolecule modification"	NaN	6.382293929651042	5.943809642398736	0.966862853729222	0.28276727	null
GO:0043603	"amide metabolic process"	NaN	6.434781688128081	6.707376287050344	0.96916619742228	0.18241126	null
GO:0043648	"dicarboxylic acid metabolic process"	NaN	5.721107098468782	1.2968131796952338	0.9398403507732123	0.39216305	null
GO:0044057	"regulation of system process"	NaN	4.816612446562207	0.16157604162137706	0.7968169547048123	0.15313689	null
GO:0044237	"cellular metabolic process"	NaN	7.271961032709232	46.10331480933213	0.9594770276920103	0.32262346	null
GO:0044238	"primary metabolic process"	NaN	7.2660082575255345	45.47569830278978	0.9677475487603475	0.27529491	null
GO:0044281	"small molecule metabolic process"	NaN	6.810510014757425	15.932395923635251	0.9761035238482006	0.09152771	null
GO:0045595	"regulation of cell differentiation"	NaN	5.241337251669941	0.4296411821406505	0.7548886585512967	0.56471038	null
GO:0045861	"negative regulation of proteolysis"	NaN	4.171667958874787	0.03659399725349074	0.7735580805464007	0.55727404	null
GO:0046903	"secretion"	NaN	5.523081513460701	0.8219612686786636	0.9278520756438289	0.28401786	null
GO:0046907	"intracellular transport"	NaN	6.080743701755747	2.9683457363987995	0.878402660054487	0.69228996	null
GO:0048193	"Golgi vesicle transport"	NaN	5.534004517782176	0.842896771653753	0.9201881750595889	0.32613176	null
GO:0048513	"animal organ development"	NaN	5.673979721728252	1.1634559482412452	0.8357470584961411	0.66203394	null
GO:0048518	"positive regulation of biological process"	NaN	6.285797792051727	4.759580864033397	0.8208235639807839	0.28486907	null
GO:0048519	"negative regulation of biological process"	NaN	6.30483033363687	4.972803071105683	0.8199346649136545	0.31768462	null
GO:0048583	"regulation of response to stimulus"	NaN	6.002347520043884	2.4780965935614874	0.8330182914044585	0.25677296	null
GO:0048634	"regulation of muscle organ development"	NaN	2.9854264740830017	0.0023809390009343337	0.8234473486869255	0.1146025	null
GO:0048871	"multicellular organismal-level homeostasis"	NaN	4.683902170403431	0.1190321616057171	0.8967491158873379	0	null
GO:0050789	"regulation of biological process"	NaN	7.037758148353473	26.88618924255281	0.7867232857232178	0.67620211	null
GO:0050793	"regulation of developmental process"	NaN	5.786463216145656	1.507417832710592	0.8411701287126592	0.21873794	null
GO:0050794	"regulation of cellular process"	NaN	7.010268146797013	25.237088286105465	0.7785338119242232	0.59148681	null
GO:0050808	"synapse organization"	NaN	4.953073167011008	0.22122768313339855	0.9364384978407564	0.00780942	null
GO:0050896	"response to stimulus"	NaN	6.852945939203233	17.567785530535815	1	0	null
GO:0051128	"regulation of cellular component organization"	NaN	5.820202116511591	1.6291932501217334	0.836527954686096	0.2310896	null
GO:0051147	"regulation of muscle cell differentiation"	NaN	4.036429265626675	0.026801584571594147	0.7841585478935678	0.60427183	null
GO:0051153	"regulation of striated muscle cell differentiation"	NaN	3.8975721138257304	0.01946651783579645	0.7777548849806952	0.64722509	null
GO:0051171	"regulation of nitrogen compound metabolic process"	NaN	6.747119046027346	13.768610390338928	0.7655094646741207	0.57538669	null
GO:0051179	"localization"	NaN	6.903974178460681	19.75810399172557	1	0	null
GO:0051235	"maintenance of location"	NaN	5.0083403689366985	0.2512506831027372	0.9378829556434859	0	null
GO:0051239	"regulation of multicellular organismal process"	NaN	5.616365219544435	1.0189087964308985	0.8470157829712722	0.2065478	null
GO:0051246	"regulation of protein metabolic process"	NaN	5.9194672132955555	2.0475656402206948	0.8095428998574749	0.36818485	null
GO:0051248	"negative regulation of protein metabolic process"	NaN	5.15589449073765	0.3529088912741001	0.7481328996777692	0.66802713	null
GO:0051641	"cellular localization"	NaN	6.37847294200483	5.891744471119505	0.9062098092356246	0.45310835	null
GO:0060348	"bone development"	NaN	4.148602654806093	0.03470107680554294	0.8491816265580486	0.53664272	null
GO:0060996	"dendritic spine development"	NaN	3.4634450317704277	0.007162534924135791	0.8133046044261268	0.60690842	null
GO:0065007	"biological regulation"	NaN	7.058174030193043	28.180269025403287	1	0	null
GO:0065008	"regulation of biological quality"	NaN	6.137089719032985	3.3795629857941245	0.8355179345018823	0.24242264	null
GO:0071108	"protein K48-linked deubiquitination"	NaN	1.9242792860618816	0.0002045734338276912	0.9643785215678269	0.60878584	null
GO:0071702	"organic substance transport"	NaN	6.519668942022452	8.155300221619576	0.9044959703527738	0.63961773	null
GO:0071704	"organic substance metabolic process"	NaN	7.314707210062957	50.871943734517124	0.9665204308987592	0.31960258	null
GO:0071705	"nitrogen compound transport"	NaN	6.3880949820878214	6.023736236521199	0.9084076833228641	0.59651016	null
GO:0071840	"cellular component organization or biogenesis"	NaN	6.7691079504292695	14.483683272212708	0.9912304205544329	0.02469206	null
GO:0080134	"regulation of response to stress"	NaN	5.335804796499437	0.5340401813772712	0.8273425286178221	0.19313132	null
GO:0080135	"regulation of cellular response to stress"	NaN	4.956826099778944	0.22314771572317893	0.830067480005502	0.63612485	null
GO:0090066	"regulation of anatomical structure size"	NaN	5.258462476340173	0.4469214754486739	0.8444934173640087	0.59494328	null
GO:0090087	"regulation of peptide transport"	NaN	4.3427384165554175	0.054261254767670145	0.8441534809240965	0.47771453	null
GO:0090257	"regulation of muscle system process"	NaN	4.405653656099307	0.06272024301943684	0.7999922067124879	0.65782402	null
GO:0097066	"response to thyroid hormone"	NaN	3.1889284837608534	0.003805558817228376	0.9439689347496552	0.32218911	null
GO:0097068	"response to thyroxine"	NaN	1.3424226808222062	0.00005175954349857247	0.9499234272862568	0.39876883	null
GO:0106027	"neuron projection organization"	NaN	3.7274599208579087	0.013156783009303803	0.921580385981211	0.63436089	null
GO:0120036	"plasma membrane bounded cell projection organization"	NaN	5.650837679918879	1.1030821378604103	0.8952394316905984	0.34554246	null
GO:1901564	"organonitrogen compound metabolic process"	NaN	7.044703138835916	27.31959408292786	0.9551192614077725	0.27258733	null
GO:1901605	"alpha-amino acid metabolic process"	NaN	6.20053177091683	3.911133497524464	0.9154148563215171	0.68312599	null
GO:1901698	"response to nitrogen compound"	NaN	5.398516369125313	0.6170008706448165	0.9360993430484801	0.5009805	null
GO:1901700	"response to oxygen-containing compound"	NaN	5.661537261195842	1.1305960323401514	0.932838365409516	0.60144425	null
GO:1901861	"regulation of muscle tissue development"	NaN	3.620448384711709	0.01028289597504973	0.808804502555162	0.42000583	null
GO:1903573	"negative regulation of response to endoplasmic reticulum stress"	NaN	3.586362223307866	0.009506502822571143	0.8009687747638037	0.67740428	null
GO:1904386	"response to L-phenylalanine derivative"	NaN	1.414973347970818	0.00006161850416496723	0.9530565300243976	0.15194703	null
GO:1904589	"regulation of protein import"	NaN	1.863322860120456	0.0001774612919951056	0.8788330767195834	0.51382663	null
GO:1904591	"positive regulation of protein import"	NaN	1.8573324964312685	0.00017499655182850692	0.8784747649313009	0	null
GO:1905207	"regulation of cardiocyte differentiation"	NaN	3.0523090996473234	0.0027777621677567226	0.8097067568658968	0.39093494	null
