TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
"GO:0010556"	"regulation of macromolecule biosynthetic process"	NaN	6.754207396518653	13.995179165413346	0.730062898286007	0.85591334	6357
"GO:0019219"	"regulation of nucleobase-containing compound metabolic process"	NaN	6.683083077779297	11.881031034332153	0.7343113931924861	0.7891761	6357
"GO:0031323"	"regulation of cellular metabolic process"	NaN	6.779067224176672	14.819661863282441	0.7321290787271147	0.82890408	6357
"GO:0031326"	"regulation of cellular biosynthetic process"	NaN	6.756481681879769	14.068660464000152	0.7304404567243559	0.8541312	6357
"GO:0051171"	"regulation of nitrogen compound metabolic process"	NaN	6.747119046027346	13.768610390338928	0.7398048757178693	0.75610566	6357
"GO:0051252"	"regulation of RNA metabolic process"	NaN	6.6728934584993205	11.60551744902942	0.7312705777250958	0.86175604	6357
"GO:0060255"	"regulation of macromolecule metabolic process"	NaN	6.7792455954249915	14.82574977149394	0.7371224146623451	0.81883618	6357
"GO:0080090"	"regulation of primary metabolic process"	NaN	6.754074062500503	13.990883123302963	0.7392291183419346	0.8013009	6357
"GO:2001141"	"regulation of RNA biosynthetic process"	NaN	6.651672771078706	11.052074833060683	0.731747871133826	0.86427787	6357
"GO:0006470"	"protein dephosphorylation"	NaN	2.635483746814912	0.001062303011804035	0.9692876858181289	0.36056131	null
"GO:0006520"	"amino acid metabolic process"	NaN	6.338147795775586	5.369313215926915	0.9668959260167161	0.13861317	null
"GO:0006570"	"tyrosine metabolic process"	NaN	4.671478315597623	0.11567518549880967	0.9321998916960518	0.40260915	null
"GO:0006572"	"tyrosine catabolic process"	NaN	4.245364587634763	0.043362173750970734	0.9293720741339186	0.671889	6570
"GO:0009074"	"aromatic amino acid family catabolic process"	NaN	4.916759163456045	0.20348155393388798	0.9194527414208385	0.75204125	6570
"GO:0006725"	"cellular aromatic compound metabolic process"	NaN	6.942344984442188	21.583212043469736	0.9500789024222143	0.27162351	null
"GO:0006790"	"sulfur compound metabolic process"	NaN	6.004983061042364	2.4931808033810716	0.9661108909808829	0.09410542	null
"GO:0006793"	"phosphorus metabolic process"	NaN	6.6761348848179205	11.692461158406187	0.9561051055578935	0.14296876	null
"GO:0006807"	"nitrogen compound metabolic process"	NaN	7.212386907825831	40.19370343674496	0.9632324817898797	0.21768792	null
"GO:0006979"	"response to oxidative stress"	NaN	5.521610056993851	0.8191810417707402	0.9515216244227748	0.30585057	null
"GO:0006974"	"DNA damage response"	NaN	6.120984014215256	3.256528086157852	0.9365753104241087	0.76588241	6979
"GO:0033554"	"cellular response to stress"	NaN	6.276102960891762	4.654508990731295	0.9344985286696563	0.63160783	6979
"GO:0007041"	"lysosomal transport"	NaN	4.708514378122784	0.125972869914859	0.9469163048431357	0.31954794	null
"GO:0006896"	"Golgi to vacuole transport"	NaN	4.439679990515626	0.06783211412496253	0.9439484213182766	0.77736035	7041
"GO:0016482"	"cytosolic transport"	NaN	4.9915096040080345	0.24169981495716725	0.946011831289836	0.53735477	7041
"GO:0090160"	"Golgi to lysosome transport"	NaN	3.2617385473525378	0.004500615544209206	0.9534413864147399	0.6509733	7041
"GO:0007049"	"cell cycle"	NaN	6.056519911116955	2.8073119376140743	0.9934011400832744	0.01363807	null
"GO:0007154"	"cell communication"	NaN	6.593743829102137	9.671968224175414	0.9920817878418808	0.0178355	null
"GO:0007166"	"cell surface receptor signaling pathway"	NaN	5.856198231743529	1.7699816731780171	0.7773303913597549	0.37086787	null
"GO:0007165"	"signal transduction"	NaN	6.55056587053573	8.756627809544993	0.7339744138682992	0.67365428	7166
"GO:0007224"	"smoothened signaling pathway"	NaN	4.2459073016276765	0.04341639803463591	0.8373539607058196	0.3773861	null
"GO:0007346"	"regulation of mitotic cell cycle"	NaN	5.271255959383742	0.4602828318918054	0.8431461425126613	0.18962984	null
"GO:0045786"	"negative regulation of cell cycle"	NaN	5.184344992501657	0.3768020824491078	0.809737179336429	0.8489208	7346
"GO:0045930"	"negative regulation of mitotic cell cycle"	NaN	5.037872516373799	0.2689302643177496	0.8150949353015644	0.82358231	7346
"GO:0007444"	"imaginal disc development"	NaN	3.5422027824340283	0.008587154740429833	0.8873469525624097	0.29841533	null
"GO:0001654"	"eye development"	NaN	4.749473495626456	0.13843213145701538	0.8390596491857307	0.69012044	7444
"GO:0007423"	"sensory organ development"	NaN	4.926671644656883	0.2081793486914251	0.8619188165066056	0.65763982	7444
"GO:0007595"	"lactation"	NaN	3.0835026198302673	0.0029848003417510126	0.7699424213320619	0.73916671	7444
"GO:0009887"	"animal organ morphogenesis"	NaN	5.146977181342489	0.34573649738929796	0.8505218704311963	0.74346253	7444
"GO:0030323"	"respiratory tube development"	NaN	4.017158598487815	0.025638227212959566	0.8543893871369571	0.73056674	7444
"GO:0030324"	"lung development"	NaN	4.012373167222489	0.025357246833967312	0.8531410531120809	0.56827047	7444
"GO:0030879"	"mammary gland development"	NaN	3.6641717053619307	0.011372311128686353	0.8844367899586015	0.54030456	7444
"GO:0035239"	"tube morphogenesis"	NaN	4.874470220896254	0.18460164425774203	0.8370947782396738	0.83014908	7444
"GO:0043010"	"camera-type eye development"	NaN	4.588204456038483	0.09549142827453301	0.8430173773014189	0.97091885	7444
"GO:0048286"	"lung alveolus development"	NaN	3.2909245593827543	0.00481363754536724	0.8665400865425452	0.9073673	7444
"GO:0048732"	"gland development"	NaN	4.475845452146163	0.07372284312313339	0.8713827748354684	0.5311476	7444
"GO:0048749"	"compound eye development"	NaN	3.5220528008688223	0.00819772579410724	0.8649678499777091	0.82185445	7444
"GO:0007552"	"metamorphosis"	NaN	3.468790262099611	0.007251265570133344	0.8747293618822437	0.37169396	null
"GO:0007610"	"behavior"	NaN	4.693858799700929	0.12179267059230764	0.9080180873040791	0.42533931	null
"GO:0001944"	"vasculature development"	NaN	4.838238131270208	0.1698255269589829	0.8462493804267096	0.56395891	7610
"GO:0003008"	"system process"	NaN	5.667990584751346	1.1475214030641847	0.8914379842342429	0.66180757	7610
"GO:0009791"	"post-embryonic development"	NaN	4.8526202627390465	0.17554372414549185	0.846752367647659	0.54953665	7610
"GO:0050877"	"nervous system process"	NaN	5.557420574976654	0.8895912741099651	0.8905221179488918	0.53196496	7610
"GO:0050890"	"cognition"	NaN	4.1893780058420305	0.038117206676448724	0.9117259795364586	0.70131035	7610
"GO:0007623"	"circadian rhythm"	NaN	4.610393969712313	0.10049731555289494	0.9964806355577202	-0	null
"GO:0032922"	"circadian regulation of gene expression"	NaN	4.394679275545099	0.061155133013646674	0.8397283184495129	0.90351263	7623
"GO:0008150"	"biological_process"	NaN	7.608228868089044	100	1	-0	null
"GO:0008152"	"metabolic process"	NaN	7.368635761264388	57.597931274565454	1	-0	null
"GO:0009056"	"catabolic process"	NaN	6.598924384475181	9.788032838620547	0.9739689611103859	0.08356314	null
"GO:0009058"	"biosynthetic process"	NaN	7.070693987028932	29.004480601854056	0.9664981150256488	0.15216948	null
"GO:0009072"	"aromatic amino acid metabolic process"	NaN	5.4761676559933745	0.7377977862098182	0.9218489457565169	0.48321713	null
"GO:0009064"	"glutamine family amino acid metabolic process"	NaN	5.683667401794174	1.189700501535188	0.927906678238097	0.72136431	9072
"GO:0019752"	"carboxylic acid metabolic process"	NaN	6.545215051125638	8.649401753337283	0.9192929801016936	0.77734037	9072
"GO:0043436"	"oxoacid metabolic process"	NaN	6.554789851756352	8.8422109823498	0.9192625759596831	0.89875588	9072
"GO:1901605"	"alpha-amino acid metabolic process"	NaN	6.20053177091683	3.911133497524464	0.9175207155571816	0.67907803	9072
"GO:0009112"	"nucleobase metabolic process"	NaN	5.4423809832730035	0.6825752827771746	0.9260720176581118	0.33092909	null
"GO:0009410"	"response to xenobiotic stimulus"	NaN	4.828040875907554	0.16588440743259156	0.9434629276733084	0.44915338	null
"GO:0009605"	"response to external stimulus"	NaN	6.0027494824854495	2.4803912666565906	0.9500938640269696	0.34684018	null
"GO:0009719"	"response to endogenous stimulus"	NaN	5.6236038194784435	1.0360338111084262	0.9542933189199849	-0	null
"GO:0009838"	"abscission"	NaN	3.3641756327706194	0.0056984792651761694	0.876430954043273	0.33760692	null
"GO:0009987"	"cellular process"	NaN	7.502405022300505	78.37474688350859	1	-0	null
"GO:0009991"	"response to extracellular stimulus"	NaN	5.52947655345026	0.8341543382828274	0.9455277829910842	0.30644268	null
"GO:0007584"	"response to nutrient"	NaN	4.5248113920637945	0.0825219655178907	0.936326002885078	0.77100641	9991
"GO:0031667"	"response to nutrient levels"	NaN	5.344329384863091	0.5446262403928126	0.9459810120970812	0.7210601	9991
"GO:0042594"	"response to starvation"	NaN	5.172348934772712	0.36653643965522426	0.9439010011273969	0.87723753	9991
"GO:0010256"	"endomembrane system organization"	NaN	5.414159118203173	0.639629650114359	0.9554853276250198	0.33364561	null
"GO:0010646"	"regulation of cell communication"	NaN	5.937713430955812	2.1354237681992716	0.823367591815595	0.2585209	null
"GO:0010821"	"regulation of mitochondrion organization"	NaN	4.402278581895561	0.06223468920661691	0.8369924694714457	0.13317859	null
"GO:0001558"	"regulation of cell growth"	NaN	4.794209116346496	0.15345225803226778	0.8154221464425114	0.58435172	10821
"GO:0010639"	"negative regulation of organelle organization"	NaN	5.076498446571527	0.2939449122685597	0.7829215005080461	0.75952098	10821
"GO:0010975"	"regulation of neuron projection development"	NaN	4.965747167217508	0.22777896249621785	0.8157102052316358	0.96066189	10821
"GO:0010976"	"positive regulation of neuron projection development"	NaN	4.231061610614955	0.04195727185600948	0.7701849776923161	0.84059844	10821
"GO:0022603"	"regulation of anatomical structure morphogenesis"	NaN	5.580505296928462	0.9381565143526257	0.7910856702474072	0.81659175	10821
"GO:0022604"	"regulation of cell morphogenesis"	NaN	5.433307300026958	0.6684621805832305	0.7957152439207883	0.85389249	10821
"GO:0030307"	"positive regulation of cell growth"	NaN	4.262949174715528	0.04515403985208799	0.7652516630602602	0.86042801	10821
"GO:0031344"	"regulation of cell projection organization"	NaN	5.129235385001268	0.33189698135384627	0.8162825401741025	0.70632771	10821
"GO:0031346"	"positive regulation of cell projection organization"	NaN	4.713540941850192	0.1274393903139852	0.7526758742600939	0.91576121	10821
"GO:0032204"	"regulation of telomere maintenance"	NaN	4.119420863442087	0.03244583955310514	0.8000618368604536	0.82589247	10821
"GO:0033043"	"regulation of organelle organization"	NaN	5.586959558232239	0.9522030685620716	0.7986302061286504	0.78168559	10821
"GO:0033044"	"regulation of chromosome organization"	NaN	4.868162274390791	0.18193972487781543	0.8232831996626833	0.67339737	10821
"GO:0045595"	"regulation of cell differentiation"	NaN	5.241337251669941	0.4296411821406505	0.7993822939673637	0.59996364	10821
"GO:0045927"	"positive regulation of growth"	NaN	4.440893346472835	0.06802189911779062	0.7877702644600153	0.88602663	10821
"GO:0048638"	"regulation of developmental growth"	NaN	4.743494085944266	0.13653921100906757	0.8085723281768552	0.93324096	10821
"GO:0048639"	"positive regulation of developmental growth"	NaN	4.138081546495746	0.03387045936939918	0.7628450335213872	0.92882546	10821
"GO:0048670"	"regulation of collateral sprouting"	NaN	4.121527016455379	0.03260358292376746	0.7591748366283168	0.84111424	10821
"GO:0048672"	"positive regulation of collateral sprouting"	NaN	3.2219355998280053	0.004106257117553416	0.7174210348130706	0.73600456	10821
"GO:0050770"	"regulation of axonogenesis"	NaN	4.739105365346547	0.13516635073627212	0.7826558415280753	0.92012044	10821
"GO:0051093"	"negative regulation of developmental process"	NaN	4.94196338043526	0.21564011717571932	0.7819766612957315	0.71299267	10821
"GO:0051094"	"positive regulation of developmental process"	NaN	5.174193595194642	0.36809662018068123	0.737670870406109	0.74748179	10821
"GO:0051129"	"negative regulation of cellular component organization"	NaN	5.3117856375382315	0.5053062405150637	0.7752840331552245	0.81473495	10821
"GO:0051130"	"positive regulation of cellular component organization"	NaN	5.257376143045228	0.4458049481532047	0.7334135523243479	0.80459582	10821
"GO:0051240"	"positive regulation of multicellular organismal process"	NaN	5.282366036998229	0.4722097095579764	0.7425714371457022	0.84449165	10821
"GO:0061387"	"regulation of extent of cell growth"	NaN	4.545863547652644	0.08662082841494433	0.7830143194291844	0.90185423	10821
"GO:0090140"	"regulation of mitochondrial fission"	NaN	3.993788813818705	0.024294943822163278	0.8107890945972378	0.58706489	10821
"GO:0120035"	"regulation of plasma membrane bounded cell projection organization"	NaN	5.106829795625802	0.3152082256858066	0.8109612176012055	0.66180808	10821
"GO:2000026"	"regulation of multicellular organismal development"	NaN	5.264850865897849	0.45354423227632457	0.7808237948753535	0.82098449	10821
"GO:2001251"	"negative regulation of chromosome organization"	NaN	4.47373506746172	0.07336545579897658	0.8037388776119638	0.80647494	10821
"GO:0015833"	"peptide transport"	NaN	5.386479346054928	0.6001346536847817	0.9594574393094791	0.21510871	null
"GO:0002790"	"peptide secretion"	NaN	3.9071963102716016	0.019902776845284412	0.9632150431075678	0.72159143	15833
"GO:0042886"	"amide transport"	NaN	5.456133638599328	0.7045361176615689	0.9601117637124882	0.52431469	15833
"GO:0016032"	"viral process"	NaN	4.896140251442019	0.19404652857614818	1	-0	null
"GO:0016050"	"vesicle organization"	NaN	5.299718619907197	0.49145933025911226	0.9514420925328226	0.35398181	null
"GO:0051276"	"chromosome organization"	NaN	5.792913230069284	1.5299726699751368	0.9457776480205372	0.52834231	16050
"GO:0016192"	"vesicle-mediated transport"	NaN	6.024668706001865	2.6087919056355493	0.9529214221473481	0.32516076	null
"GO:0016311"	"dephosphorylation"	NaN	5.35968563437742	0.5642283189377719	0.9698265067648302	0.04398308	null
"GO:0006796"	"phosphate-containing compound metabolic process"	NaN	6.66212405481435	11.32126882457626	0.9540218276533159	0.51530485	16311
"GO:0018130"	"heterocycle biosynthetic process"	NaN	6.526115221884509	8.277253100322714	0.9317466769616508	0.46779521	null
"GO:0006139"	"nucleobase-containing compound metabolic process"	NaN	6.883016611277716	18.82728500884891	0.9134479319742175	0.58117122	18130
"GO:0090304"	"nucleic acid metabolic process"	NaN	6.739883200678386	13.541109943481535	0.9126343855748922	0.65913251	18130
"GO:0019220"	"regulation of phosphate metabolic process"	NaN	5.096903064240756	0.30808512660433635	0.7953172887799893	0.27945793	null
"GO:0001932"	"regulation of protein phosphorylation"	NaN	4.873948043988446	0.18437981764274813	0.7864552152928739	0.96546844	19220
"GO:0001933"	"negative regulation of protein phosphorylation"	NaN	4.027512692448811	0.026256876994775837	0.7882516751654566	0.82181209	19220
"GO:0001934"	"positive regulation of protein phosphorylation"	NaN	4.766338475251287	0.14391371358753086	0.7228580135963236	0.93523962	19220
"GO:0010562"	"positive regulation of phosphorus metabolic process"	NaN	4.823435101778779	0.16413444191430648	0.7340473161392279	0.94532244	19220
"GO:0010563"	"negative regulation of phosphorus metabolic process"	NaN	4.633529050582159	0.10599615086457663	0.782860601753227	0.91259831	19220
"GO:0033135"	"regulation of peptidyl-serine phosphorylation"	NaN	4.018492453401473	0.02571709889829072	0.8148389993350151	0.82059696	19220
"GO:0033138"	"positive regulation of peptidyl-serine phosphorylation"	NaN	3.9037409406215384	0.019745033474622097	0.7584131332297464	0.80544621	19220
"GO:0042325"	"regulation of phosphorylation"	NaN	4.911003047006807	0.2008023813727952	0.8023418317181378	0.96121571	19220
"GO:0042326"	"negative regulation of phosphorylation"	NaN	4.095343731872525	0.030695874034820075	0.7995320723962733	0.91606426	19220
"GO:0042327"	"positive regulation of phosphorylation"	NaN	4.784781280930692	0.15015690042952534	0.7340708914193045	0.98148507	19220
"GO:0045936"	"negative regulation of phosphate metabolic process"	NaN	4.633498754137689	0.10598875664407682	0.7818687128754981	0.91259327	19220
"GO:0045937"	"positive regulation of phosphate metabolic process"	NaN	4.823435101778779	0.16413444191430648	0.7331016478444562	0.99147755	19220
"GO:0019222"	"regulation of metabolic process"	NaN	6.795869455173839	15.404248935996318	0.7848011654358713	0.45007165	null
"GO:0050789"	"regulation of biological process"	NaN	7.037758148353473	26.88618924255281	0.7776083536036775	0.67620211	19222
"GO:0050794"	"regulation of cellular process"	NaN	7.010268146797013	25.237088286105465	0.7687897397715412	0.59148681	19222
"GO:0019538"	"protein metabolic process"	NaN	6.772611164347735	14.600987650961638	0.935810494533514	0.36322538	null
"GO:0021700"	"developmental maturation"	NaN	4.5453937192656415	0.08652716828861358	0.8841109171801256	0.37141712	null
"GO:0022402"	"cell cycle process"	NaN	5.912835058017687	2.0165345615232173	0.9882168492742747	0.01409544	null
"GO:0000910"	"cytokinesis"	NaN	5.2271742888263955	0.415855890388864	0.9892068782454686	0.73993178	22402
"GO:0061640"	"cytoskeleton-dependent cytokinesis"	NaN	4.926820730401763	0.20825082615625645	0.9897529325153935	0.68915435	22402
"GO:0022414"	"reproductive process"	NaN	5.628455346480535	1.0476723141751052	0.9949443342207769	-0	null
"GO:0007565"	"female pregnancy"	NaN	3.578295305120826	0.009331506270742636	0.9174712649860602	0.64253911	22414
"GO:0044703"	"multi-organism reproductive process"	NaN	3.7005306569785916	0.012365601415825623	0.9955236318520121	0.65588234	22414
"GO:0022611"	"dormancy process"	NaN	2.802089257881733	0.0015601805254569702	0.9087933541763323	-0	null
"GO:0023051"	"regulation of signaling"	NaN	5.9389747954043015	2.1416349134191	0.8305570988869495	0.23895182	null
"GO:0023052"	"signaling"	NaN	6.567137338347482	9.097212999986098	0.7994561963249214	0.35580688	null
"GO:0030030"	"cell projection organization"	NaN	5.731525106970354	1.3282977705833654	0.9521075081669106	0.39153046	null
"GO:0030162"	"regulation of proteolysis"	NaN	5.108125094738599	0.31614975642944726	0.808533954801061	0.45272849	null
"GO:0031399"	"regulation of protein modification process"	NaN	5.113053808600013	0.31975813603334774	0.8083489290678385	0.66229794	30162
"GO:0045862"	"positive regulation of proteolysis"	NaN	4.951458948821007	0.2204069246579212	0.7403607036159416	0.64154413	30162
"GO:0051247"	"positive regulation of protein metabolic process"	NaN	5.3678253762566515	0.5749031085993108	0.7217787301226908	0.70499652	30162
"GO:0051248"	"negative regulation of protein metabolic process"	NaN	5.15589449073765	0.3529088912741001	0.7719754749420618	0.66869262	30162
"GO:0030198"	"extracellular matrix organization"	NaN	5.022486108304155	0.25956918116500777	0.9590435741033406	0.01042574	null
"GO:0031000"	"response to caffeine"	NaN	2.576341350205793	0.0009267423026411072	0.9498305110246102	0.48879538	null
"GO:0031341"	"regulation of cell killing"	NaN	4.089481202687437	0.030284262426998092	0.8774332770170896	0.11898334	null
"GO:0032501"	"multicellular organismal process"	NaN	6.229896505267957	4.184729514977585	1	-0	null
"GO:0032502"	"developmental process"	NaN	6.2269052215766765	4.156005433076044	1	-0	null
"GO:0032879"	"regulation of localization"	NaN	5.5613888296290535	0.8977569582819065	0.8447920105489369	0.19508098	null
"GO:0032880"	"regulation of protein localization"	NaN	4.991850478876905	0.24188959994999537	0.8272270256902241	0.17215177	null
"GO:0017157"	"regulation of exocytosis"	NaN	4.80771763688451	0.1583004019399674	0.8267172205578267	0.94504115	32880
"GO:0045921"	"positive regulation of exocytosis"	NaN	3.9817280253616163	0.02362946397718163	0.7822187800904302	0.91765155	32880
"GO:0051046"	"regulation of secretion"	NaN	5.063899786875304	0.28554014830045815	0.8285418378050211	0.86059591	32880
"GO:0051047"	"positive regulation of secretion"	NaN	4.496112849425273	0.07724495682120291	0.7726541732893336	0.89320263	32880
"GO:0051049"	"regulation of transport"	NaN	5.438467982344178	0.6764528682033435	0.8176111644295101	0.84764062	32880
"GO:0051050"	"positive regulation of transport"	NaN	4.90666898605984	0.19880840657801688	0.7610901358758009	0.76287528	32880
