fst_fla_tsch,fst_cit_fla,fst_cit_tsch,fstZ_fla_tsch,fstZ_cit_fla,fstZ_cit_tsch
0.1132160190644193,0.2548729248909483,0.18134810323852232,0.1422840907425344,0.19382517387737364,0.21633357102842327
0.07813226176582672,0.4353677651403074,0.2663425507831139,0.19358764365500636,0.650295394538182,0.30314702650632613
0.025967052439673254,0.25910655297914276,0.29621025306646126,0.07322435830195076,0.22709349592016956,0.35981704952567534
0.028779674449991157,0.4687660329133879,0.3538278862369929,0.037892470069935645,0.3440493703076826,0.5224437030366921
0.5512386075136007,0.6233818836105272,0.2692182710066669,0.21542492549343345,0.6402031481775152,0.3779041182056756
0.011651057867116949,0.2531340312533072,0.185513557203702,0.07242871949995554,0.44221131833394767,0.4129715802645294
-0.004833575487153872,0.3159292982171427,0.3853397531733992,0.3934999689484443,0.07993126156169032,0.26137976267893726
0.0008192189730468544,0.43012818165258926,0.5095482136353917,0.09406555400411853,0.27161528281635255,0.11438053384992362
0.046689458114277736,0.10192963393199238,0.12448810395715261,-0.006362663403210064,0.3047427726619222,0.23862468456961963
0.06562090912585404,0.40995814562352334,0.32704307732485255,0.39870462975854165,0.08169898536759919,0.6386192686992155
0.12230202769275744,0.5918763827790515,0.29595206745637304,0.04577662490533617,0.3356828350007949,0.2709512150292608
0.030697313349630335,0.33180082623134327,0.38577203816353883,0.026164133052261375,0.338252102753414,0.3628805263169674
0.1312396495194459,0.6993607224355815,0.2846441357935433,0.06497492336553225,0.339318496872734,0.4368115704129484
0.07847886121202666,0.2807667402423092,0.2061638647826873,0.04795495620534313,0.261838874270224,0.343070655058978
0.007667613190587348,0.1662917821414036,0.17965698854741788,0.14963015881091374,0.30498499665085305,0.3910610140395408
0.0720600181225506,0.16141961598187532,0.28606859164324344,0.1753786326170254,0.6004568514879357,0.5953744500495219
0.025037818055336603,0.3883849195595805,0.37139022212077816,0.028921223099331796,0.35249350654473105,0.33154944204915027
0.04348031790586674,0.332623545307957,0.3176893982132627,0.0932786132509041,0.4676951142551276,0.3679802809532474
0.12408667133151786,0.12086536318603297,0.38616532616584487,0.4047150559092955,0.7142228598844076,0.4295243003583636
0.12109198484079753,0.21013045612121967,0.45496642300783313,0.05439560324874712,0.3735776314741253,0.31081281926420173
0.1630443772750216,0.1383939696675169,0.3410759807898197,0.05339167203481196,0.28084955376366727,0.3364137489353746
0.10617039565677337,0.26430034213537484,0.24503944023866583,0.13629571716782174,0.40377274694083326,0.36499615442973293
0.01778622973044783,0.23828265708648566,0.23992002363475667,0.037146762933203126,0.23456532242441616,0.25681679060117857
-0.013466579605493524,0.1718350937380722,0.14304344102934063,0.07679561700190429,0.6008345157497152,0.614842902371307
0.07065052488958753,0.21735276236442114,0.38392117082548927,0.023667438033944953,0.4276618905553062,0.30965851624169527
0.044441102735978566,0.26352614589315887,0.354455113845193,0.11208786032675824,0.34436059420562326,0.6375990014812242
0.0755760986182388,0.267969041756337,0.2880551456724213,0.1455355190205329,0.28546275677238,0.5431023567301838
0.028919912888340418,0.4500370406438752,0.37824501651094966,0.027316545585207387,0.3947786166463846,0.2981385996594101
0.047844426672164486,0.06617995262137723,0.04937046281985524,0.15304582125245225,0.25868161455448824,0.13897932691133538
0.1140511929109979,0.3189258757787788,0.4813315527693885,0.7000784226820986,0.11612062521274523,0.9298892479795653
0.1328155306299629,0.604538522073511,0.6824230043568471,0.1741489242483099,0.461216795765316,0.25836249101634423
0.02289720257884823,0.35257052947300765,0.48635678113671077,0.05149559039428371,0.3551202194429766,0.3196438152442083
0.3440451669402321,0.14577381704716516,0.24547260015800335,-0.003569175900326582,0.43480152616051304,0.36638260572316095
0.2255458520859814,0.6972206067897883,0.28295645842241013,0.021547945492365245,0.22503389328581908,0.24497857914398852
0.1049740201350862,0.05972095538443334,0.24798640657453602,0.03739647495887147,0.18153197036644286,0.18836451989377856
0.032105960787752165,0.23682546832006396,0.18888910164343736,0.22777302197424937,0.23863222349664145,0.6168973643371516
0.06525700600298205,0.35106466876750586,0.44428414361201835,0.23914217850571143,0.32995661247242813,0.32062313464146863
0.10707550591189462,0.21800023618897788,0.3721129859217682,0.04332418243694985,0.410881865351144,0.21049338794076158
0.15653530662295395,0.17531829662672604,0.041325445464309635,0.021549402036906595,0.09933624320009636,0.08774643659885183
0.002960302155876731,0.09536788406334862,0.1188620432045781,0.19715897582994074,0.2425585212265208,0.38769517740702275
0.05729599516047751,0.2866860436087799,0.24317972489860865,0.04825904571532495,0.3439449411006265,0.4340712169737017
0.019600402034629576,0.24604525131238345,0.17186712359989406,0.42300923770795473,0.7781473766675479,0.18742160157900442
0.06902566473235043,0.2560838618410721,0.16268961021325037,0.04933312142260887,0.2161322212536119,0.3986956351274812
0.20641908157382902,0.2084382751808012,0.39744698177728427,0.11438172920689141,0.18334340884248132,0.45441439066590095
0.08830309317779748,0.4315853902198858,0.18330597935373902,0.06644504638355654,0.09198161310873865,0.09497773597311043
0.03566374292823118,0.35053580864209,0.3980227176486675,0.03889867871337475,0.21337244297586488,0.1890966334099238
0.11750462163414173,0.28631295690383585,0.5359358250468508,0.016192219798185494,0.34495573602031715,0.3525399100051587
0.02341893407869343,0.19317622949292462,0.24488686947331958,0.0648908701056971,0.44825715987393056,0.22453911965038856
-0.011033196191486386,0.5061708103680848,0.414698957047687,0.021781743945468512,0.0849282757846563,0.0940139998856709
0.34982856012597807,0.19763826244783625,0.7105840004266827,0.11433726516662354,0.32421754666737324,0.15217524135482854
0.2682285551168021,0.47725046708459806,0.33392563687681726,0.028523038037808757,0.20577087790583073,0.22657399092241695
0.18842226456155936,0.5788239679410703,0.22774756663058843,0.20386096909105195,0.5836656817953105,0.4636780043418784
0.1651132274918243,0.7457732308151531,0.31160047916264283,0.043727065110008914,0.4076075077583924,0.27472557417450866
0.2613984160778439,0.20102671366520913,0.572921364153445,0.0546059631007011,0.2714930460080599,0.17578699866629183
0.054272889479185044,0.180491414727738,0.257010194318751,0.12260324092096636,0.337303917155679,0.19404451608561135
0.03546491759340797,0.5543178563881231,0.5167055027109855,0.09904524106244418,0.37851100850601554,0.45985958861493764
0.1741113353750871,0.383003849375231,0.43127491256727796,0.09318972184621581,0.2310362121704763,0.31421512732876067
0.16264625331096735,0.359747194043418,0.5903727944029915,0.32575368039734043,0.5510180739447984,0.7078587488313708
0.019862511612616516,0.3361772055981714,0.2963236432780114,0.05271327159433835,0.15398876928400398,0.21145699719533945
0.11036654919387488,0.3539121548117667,0.20278307977888238,0.08548470608118997,0.20452016417340238,0.35498386053461806
0.08949687963164868,0.3270893003933452,0.2966563983181475,0.07514846193903818,0.4534850935150885,0.17356571037109966
0.07015834419991464,0.417985472441586,0.2708432000234994,0.21530007420940314,0.3273967825105371,0.23853733309025912
0.06290519524618625,0.3108953550260079,0.3260339569091929,0.09579884050385976,0.42945229362632825,0.4036497587298208
0.044048294094618655,0.5465466385679569,0.5220234989603638,0.015015704898697357,0.42919692499990325,0.5031143914198222
0.2865986612122765,0.37325260724224996,0.29975721492982577,0.20536817986517064,0.22879286855776515,0.6282014472283128
0.029149387606324278,0.35657351613261073,0.5332951760916512,0.04964038036483102,0.354997479175736,0.29521820688505207
0.1980052410214725,0.10358157381045915,0.31803354229790276,0.09839167118951683,0.1484213756821294,0.2163090357177642
0.11861608774424522,0.16979144477807448,0.30610986810557056,0.21873808964359512,0.45505374792624737,0.4748916542751269
0.04290984452076906,0.15069973055522543,0.2159025167742032,0.006941044271396344,0.1086650819510007,0.06978023467058671
0.09644013915905941,0.26917819266279214,0.2821718475139625,0.38440908006903146,0.5067642903529467,0.2776429190989788
0.17841301392542838,0.5246780156000302,0.23853219956121566,0.06492498693068015,0.22008807651770776,0.31783404130767906
0.0652245573693456,0.28547559814081613,0.18072943505422887,0.07778889826003645,0.23112856482716043,0.3217546919268774
0.18301240972122795,0.16794231366812057,0.45792539965389706,0.12194801205240828,0.26588142350566074,0.17989238998346804
0.052377103749277995,0.1667988585979344,0.2184205136738272,0.053206961334115996,0.4995292606666147,0.45792733855577133
0.09404173907829942,0.45932883696814436,0.396786824319109,0.07301465747734054,0.36945252641939863,0.5708728754988471
0.03930825011487531,0.35006110021797,0.33205795156045187,0.2564735994932422,0.7414328776453483,0.7669235176494615
0.07502239230568744,0.3025256536449069,0.08157461710287707,0.13829718850655406,0.46122303341998055,0.25373826672747957
0.014641357741510898,0.4190350406359249,0.40326508238857023,0.017473486223802664,0.5470483708799894,0.5097943528332775
0.051826433771956656,0.2112508444864309,0.24690399024236617,0.016884552628990062,0.1862670960133273,0.2818549190588979
0.008190175947178118,0.28865210847526107,0.20815549729233201,0.15999633653699286,0.6863688792592578,0.4157358140140135
0.028038371387226493,0.41898471889303046,0.437556602046369,0.08381336865837301,0.2196850814993741,0.27210929031890985
0.005454634751608677,0.21584450132252253,0.13325682921178905,0.05529966664015296,0.3422860075385102,0.3690354933554652
0.015745609157650265,0.1951164456257054,0.12103600161637729,0.29846278140170623,0.5841558005427657,0.4773112721986419
0.13945995759338584,0.2825073747520561,0.3568586073133745,0.17660014113475334,0.5927633775177921,0.5424608851297904
0.15294302884682554,0.5486398171252941,0.357451949015403,0.03555226773253457,0.27845312431391844,0.27402331963360477
0.01082334608728221,0.4133927376156198,0.42130926241478656,0.052042346284848606,0.3546019218595781,0.2681471187997768
0.051871339770246834,0.5952046645416116,0.6882341627886996,0.23536372351862636,0.4011551046181516,0.30487527280274357
-0.0017212716369309202,0.2822210420024264,0.36843359439475415,0.20059066395256034,0.4641058834866362,0.48849876177929147
0.08025748925520167,0.5797370359364633,0.2887305504790083,0.06579012410363662,0.38356178829073223,0.29003744485690924
0.047896555576974115,0.11437443407980202,0.1596292827989195,0.12723624149053767,0.449243671458579,0.1957152825355846
0.09878734997597434,0.3171065246762289,0.29761165599939027,0.04144421066635511,0.36690195235061734,0.20228075718988467
0.10204651734087587,0.46759932554601374,0.23422120080696443,0.05154681865006787,0.20222946986020646,0.2834654274739375
0.0753314770030498,0.35916002354368587,0.23071943981321344,0.15483452768368208,0.3093394875622783,0.3675721795893081
0.04003193512257506,0.17832267079023542,0.28269315231921305,0.028093489183934305,0.7651904162428459,0.6943879885897358
0.09701326501205992,0.1699160174115173,0.2851584408392682,0.14680112148519583,0.22178280430918929,0.5728629614279866
0.08429710345073413,0.2693970128951729,0.3933934354778583,0.16317921657957982,0.4453539413155495,0.18652824070600973
0.05064682425468465,0.2889092023263152,0.26462158275474396,0.1057043351188219,0.23206123937496798,0.276308567927846
0.09607760408593329,0.46205812150461567,0.5322818878532976,0.3777388212445027,0.13104769027293797,0.7999576865583968
0.15191874214870127,0.1963867107706968,0.4309109494063028,0.08179337755383642,0.25594200191201477,0.45759187129964624
0.025508828235858625,0.3173525345583432,0.3635960239716225,0.13333225844698926,0.4148068832534837,0.40593922831818374
0.11759645844521881,0.4328215197076016,0.16375974596624626,0.2014596425682808,0.2680215167743802,0.18891774709634235
0.04267166527488753,0.0751820268269236,0.15918481567656464,0.11746874631871194,0.3284441001980358,0.13995382885536634
0.04656963678634522,0.09555979519957866,0.07057058979424767,0.06521325264397952,0.2081164296243686,0.09758592469522205
0.06184626387102769,0.39893742745314204,0.2719701117074937,0.3361802257465857,0.23302921432554552,0.43806346461001855
0.13218520792430782,0.28315205571020036,0.7163701557098829,0.08768879943644665,0.5750963202100032,0.33164551593056635
0.09137977245316935,0.2299787050279008,0.07182314591082681,0.11949754174512103,0.6383881303705633,0.34488719300497234
0.043172363626673246,0.15720009061116472,0.13637963113644302,0.06273403302462928,0.13208782401234234,0.12731208326786111
0.07897450857970892,0.47816531316710514,0.652200322049927,0.23955547829641402,0.31361256611808513,0.8135500085569061
0.21170801385918492,0.337020894735682,0.5813000139842935,0.08267416561818922,0.6851670451612148,0.5027760083372104
0.1085367463500702,0.36291911730936227,0.4703847521427829,0.12891708137630536,0.3565189475548738,0.7724000445297098
0.04654404531029908,0.2660032108888296,0.30875496514361206,0.016239425955378476,0.25078879840242607,0.26319517190597114
0.051703894381984535,0.290655547323113,0.3753588459197122,0.3264741876884698,0.3782326781886038,0.6889675413189993
0.13132785237345468,0.2709489869696908,0.31088686449390207,0.14876265262166358,0.169388627992704,0.42645100690384147
0.05532037484093988,0.19422812089509858,0.24804145926114593,0.018552306447552572,0.1898158359046317,0.2879466098803995
0.28106850803903644,0.3920630149403513,0.7088215162673103,0.08921520850066109,0.7944862369856562,0.6144531753951877
0.057685077924994985,0.2913046907090907,0.466359733432276,0.03158403713243824,0.5317058541172357,0.40659915451465695
0.058777474776068935,0.30535669178708413,0.30067866187259307,0.15613903999912118,0.40977566365319146,0.32210842693174213
0.011654558050839257,0.042441394490039946,0.09963406007265983,0.10292558760100665,0.20327335137354038,0.2490182550492249
0.14308084570787852,0.9043526502902335,0.8859601176375642,0.10586090148220895,0.5706971342095332,0.5876147490100194
0.07918885899534776,0.16791699866197493,0.28882094942101827,0.1566548200196716,0.2834457768561523,0.4077121388427249
0.06960172848826601,0.45744722400465776,0.7053115266959782,0.08654068480175142,0.7580168333007117,0.6122459487615773
0.12193030048859937,0.27482482894207877,0.10130906467772122,0.11314204205135336,0.4975952359431124,0.2803740401655495
0.0293567813240965,0.0523141602050631,0.011345638802669266,0.0019239346740364434,0.18933240547421784,0.1696950532275965
0.055143097277198766,0.19678467825278656,0.07123413784071274,0.08451053505261318,0.34108594020704314,0.376472345667287
0.05136715815513396,0.3942244744257829,0.5975644984978815,0.06945730845793967,0.21062771498427443,0.2504151149071765
0.06534921843836064,0.24394620215295942,0.05132282885843297,0.09326638666543494,0.4181113606008895,0.5154523437716683
-0.005886739162300514,0.36155688567330296,0.36872881849750216,0.08466071861473762,0.4298554933810775,0.2578125258378369
0.06461850954577009,0.19406634240396795,0.4119478794036768,0.3645335335992814,0.43455153376982525,0.44007228039367713
0.1772607605173926,0.23516278280123662,0.35502171582017794,0.04117620346633895,0.4162020643257654,0.33853762281354394
0.032172491407029255,0.33324555518364946,0.31007650463915254,0.04769887093722605,0.3770798486963025,0.4526191541184098
0.07275565582230148,0.2690907088762701,0.2455759703984446,0.013495342220967715,0.09538232672821079,0.02106792866290884
0.011408361008189668,0.28486072263769324,0.19220867927770596,0.06797506105387145,0.18413715491706506,0.5758026389571287
0.05499509359466363,0.2974891417975448,0.2194905299787453,0.03951687451165219,0.2710934258268636,0.14909314638702345
0.02867727840803415,0.20753845599712906,0.32758724567322295,0.028780148139136798,0.16231681255327196,0.19684735267579848
0.1536553214795211,0.4223633520920226,0.13189677309867107,0.023837918399400606,0.34069362837324046,0.394012700092448
0.08292126170257302,0.5364463858500791,0.37482200482609995,0.06034688555281789,0.45767761780731303,0.45694858097887403
0.2425491443881345,0.3971391963620495,0.9058876169983059,0.09590175079847359,0.26654604151851824,0.25344751827776074
0.029812581565277944,0.11539407589068568,0.07988487240945877,0.05092835518106097,0.4550800038752132,0.3232871188308123
0.05343188313375917,0.48679625179176145,0.28920588299527056,0.17811855836205845,0.22448286865862882,0.30710166190378757
0.09004253582853539,0.22262010199506002,0.21171909093535443,0.10819514322493654,0.39581086615854966,0.3963309552892484
0.028306230549072765,0.09465088762459364,0.20117973517007431,0.10387655762763995,0.8638722083963688,0.5220094909370129
0.06966315942180805,0.11123852461360698,0.13091497052796575,0.2592835463488711,0.640146560112196,0.1897085120701569
0.0594488063680639,0.38944064538438444,0.3160071238534987,0.18721162987267825,0.44505713806484926,0.6140455772224267
0.07146797622601143,0.21193562457126874,0.1766297879830425,0.05135651752929561,0.1504314860447688,0.22340665385534836
0.22882603786364744,0.5808627123661961,0.37240891263702985,0.08329023887427771,0.42473287862426434,0.27942049050326345
0.022932917865499856,0.23234182084865587,0.24247356388639346,0.28999093692697075,0.40880646832960815,0.4087187381784411
0.020703270152990578,0.46306226948598417,0.33417714442136776,0.004970307001209326,0.29182829858125386,0.2452744697986645
-0.0028033236583569557,0.16769355420027612,0.15432998283258753,0.017861348459758775,0.1723316898446327,0.06908143730569626
0.0733854861755775,0.18458074070229702,0.09807643527621537,0.04470259665732554,0.2027243888611833,0.3813705595295205
0.06721293194452183,0.317185330559191,0.12374025313135542,0.10653264671045884,0.515693371451596,0.26309193458812113
0.24531644988784937,0.16458012308412653,0.6543504163679236,0.02557212313817438,0.24767153085599247,0.2515215329245414
0.080021802651402,0.23254969833335193,0.34184011609953147,0.09565397103304978,0.3567700224032964,0.33804339828807817
0.077543589484928,0.6618110278646104,0.3514507088381121,0.12447381973147521,0.30535810078197895,0.3705943250736749
0.022184261190278002,0.27565513582870715,0.21063290960185382,0.053486970099875776,0.3333468886509363,0.36161282772895614
0.18031978365544002,0.23931919698531157,0.2290043690554482,0.19110212192488477,0.5466124797997538,0.45013048491683905
0.044508002373426156,0.3084610001643303,0.33611379329661367,0.027718707753406683,0.18800735279186737,0.22724730713066865
0.032899657419855094,0.2636249571026107,0.25077844778096825,0.22822669832538914,0.159036411716655,0.45697744093137577
0.018680585676785485,0.22078875235670545,0.2962341510288312,0.20275514247790904,0.2584359871518167,0.4737694972698007
0.05410064893985877,0.07025628197258656,0.16806071550022061,0.16496221383976645,0.11945079405623882,0.20514580350771627
0.07325548897785869,0.061598577922633554,0.1358421162001095,0.16063854012225118,0.3214424947059356,0.3824944618313097
0.058319575296808666,0.12318301015729743,0.22176789510290199,0.03401467606999744,0.3438834651199959,0.216344675915217
0.06333165084496688,0.26103745416586055,0.232311133284156,0.18493662229826002,0.548432377785632,0.2034080488610301
0.05831205843736191,0.23882458534059908,0.3997981368975218,0.05797643708866386,0.3676116737192562,0.4999151598881779
0.11333579808593285,0.31927469753111903,0.21596739581608296,0.11744474636039369,0.30043448767978975,0.6536954562550535
0.042301148439993705,0.22438386634454044,0.1749896655713673,0.10987164679616114,0.13631931617561677,0.17620305150620663
0.02229980274685864,0.5755379634245598,0.5844978718656679,0.04001238906572039,0.3813467512919267,0.2465857718271783
0.033003482931537924,0.45366694162498494,0.6995934590485857,0.11330818664681022,0.8480516143426835,0.2559509247406074
0.013347870183709221,0.10023145745899562,0.05783450107401788,0.0802509685850733,0.31222705928525446,0.4600575204616607
0.031842164564645566,0.45064733329992346,0.4467756747916434,0.031404002366923055,0.5951817171743619,0.4602878813975786
0.0714687094411542,0.15496255422398833,0.0918810772870736,0.011783603816929352,0.25797021288211414,0.2368591366469149
0.016180645952545987,0.46802813160365864,0.31813084821247894,0.06267805969061813,0.12705567017472308,0.15481534477956582
0.09348419214500076,0.34198723895412,0.45503374076178843,0.10040534085827227,0.40838288654071764,0.5131592095270086
0.10973729955306107,0.24477423450107982,0.3824220513811915,0.03860552106755907,0.05931770823230509,0.01801721454374644
0.17354792639021052,0.6511618589916517,0.21985324464855233,0.11173033602807694,0.2986388205536497,0.49049255958367305
0.11039901845930628,0.8391234840543244,0.4566860393872845,0.030742559392503466,0.28045915795528015,0.22602784235039
0.12171971759164951,0.5293346632942042,0.2879180259451331,0.14762706214198568,0.8106722821834854,0.4658833025781687
0.119555335608561,0.22847152020934328,0.48089816337378416,0.1183613443314833,0.27801847444637207,0.3400503974838789
0.05162919268251817,0.25447223907731936,0.4807976487533,0.07233874758250874,0.3798142276719812,0.27435550180853535
0.03266451128835072,0.2179323464740656,0.23488613010142964,0.22918239559592518,0.32819164900387904,0.870783010611198
0.054901728142334745,0.3623878542913628,0.345024348973297,0.24018997302978207,0.5226716225281168,0.30550690797548435
0.10705250284238052,0.2980883617434575,0.3644648000736903,0.054039507355236084,0.3918377181991476,0.33462290852116666
0.22334289678293062,0.5139590829692667,0.11637756685772972,0.040129735616093114,0.27292255856397063,0.20892071447687036
0.11529327153379787,0.2580917268289459,0.05068623988031214,0.0362791009945818,0.37635798577599633,0.2735259240895267
0.03615706224838435,0.32411068927834974,0.34751327948211147,0.0717605557600025,0.23498453417209353,0.24030893396481715
0.05860672064023494,0.31753263599892834,0.40337852781651085,0.023844776557819716,0.5545289927754741,0.42069348566652237
0.1069215715878425,0.6332756240770768,0.307490221694501,0.10556606852051599,0.4295313825178885,0.24343567091312762
0.18319663034542405,0.21159793689658885,0.19537656299338357,0.08652861555022773,0.27506358991203056,0.4114841683312397
0.0586805987826123,0.2988754009706722,0.37000251017286395,0.24077050765288668,0.703286580111256,0.2866888492886196
0.10276788910059605,0.5261317137545346,0.8484217760981612,0.19150658717683094,0.30771765483119107,0.23859890093177064
0.033723195909495136,0.22539138000151046,0.39811741622064667,0.3254736750340818,0.6358069876855714,0.48865004871081535
0.012659509564225615,0.4098959335818238,0.44883632608181345,0.15030614826398248,0.38983008475520686,0.48054411076137654
0.1128078207749036,0.4060954218065656,0.2797601334852517,0.029158010032699598,0.43863133320038317,0.6128429441360573
0.05346595745836923,0.4114719170403354,0.37751207842128753,7.971761532932511e-05,0.17305379302691543,0.18799205021713883
0.07304255144743235,0.357589034831244,0.2790487930331352,0.11504195290439137,0.3611186681828389,0.427263839001316
0.06832922164788735,0.17932453058516146,0.25296026442130526,0.12868444492468642,0.33473522777654674,0.44273573228248675
-0.0006167514062838577,0.2596664420008889,0.24910409087095514,0.18682787644679233,0.18324752252954152,0.6125952727557181
0.03908173744385904,0.1057163858936174,0.19107065248930633,0.04779348258356595,0.25816887720856013,0.20449953136175947
0.10853879027812624,0.3054169708458589,0.5563589981612475,-0.005850607103272898,0.3426975257361552,0.32641119390703655
0.05338524808621784,0.05679883102198561,0.040401464328492176,0.05788984224305778,0.253390120652418,0.38754137512863784
0.02744876509713176,0.17809479235919717,0.1964571339020871,0.025293382410665047,0.18935991281533912,0.20948161054955275
0.1271992227356332,0.2619704860579693,0.3469204750317455,0.04228631254997763,0.24793542336156243,0.2246617175810415
0.03445548658675964,0.32254910428318306,0.21912848629813264,0.022484908355165922,0.23400872298274716,0.21149590184994654
0.08843481903708057,0.3476823543036032,0.37135089468287297,0.04143763905154636,0.2869584014119615,0.2770271783545644
0.14010687309030642,0.3553170061568949,0.2770502124136686,0.05197828497433551,0.2753773643259893,0.4052026881496375
0.12467599476233501,0.2861294186197467,0.24900901921434596,0.08024553030103934,0.5282453402091296,0.5134003468010603
0.0670754460037353,0.20608533460527312,0.26357042594004804,0.24493184270723645,0.32926393405961374,0.5285549044320117
0.054432179989095705,0.3376815132349102,0.26585158043291807,0.14836822675905073,0.215104663189401,0.03680998353153227
0.05947091267333965,0.22207439870061302,0.3565811402161932,0.12491397692941167,0.471041317835297,0.3102963297086206
0.12566599653884608,0.4408283367390328,0.24931568584436922,0.030395583522194087,0.3316201816303918,0.37565318746122534
0.0896389832194129,0.2701898913517678,0.2817287326614202,0.027955780200317616,0.123895581087295,0.16840120444868342
0.1535044075044832,0.4146592125432853,0.5665336425000538,0.055617014695999334,0.5958205857721834,0.37604614181856766
0.06652585565199072,0.37231701394513234,0.20235045410729982,0.10675470743239414,0.3263177608170362,0.17840103894407214
0.043543358081631664,0.29120793867599226,0.26663370618543747,0.19391049391809126,0.20927210160505955,0.3781593571014936
0.11758416522775181,0.24444439920669406,0.13537416640152045,0.15633454973621516,0.1948901330052976,0.5463878967676676
0.09574896834528057,0.05634681674761165,0.08643354417111539,0.07756370964180853,0.524339990615781,0.4471762019332679
0.034308762972118295,0.25312000638411464,0.21374467153058258,0.3440860161755596,0.5239524095731869,0.4119413351727415
0.005429071740259818,0.33831282782923383,0.29488927374806767,0.025303088447452,0.3255341358025819,0.27774562807278674
0.1005417376631516,0.08599860877843606,0.12762906162551127,0.06257408887052128,0.40300780121113206,0.19938206638350614
0.0700318562893074,0.105045868546404,0.2342849255120764,0.1664612127682519,0.7417408643904578,0.6706274507638754
0.2389226745031249,0.3095198707789109,0.7326268253885594,0.15283174026683186,0.18141909400933412,0.4727791487501314
0.12700507426782975,0.2233466228005522,0.46536620701807097,0.12984432783429362,0.04867428684225013,0.19095464556258313
0.07892851105569429,0.5013723083683305,0.3838592628410403,0.09835483527218433,0.27176117137447386,0.5018828624026513
0.15692093101032628,0.17775515477012976,0.36930065472820517,0.041465921407359815,0.30930714186345726,0.28953929647246857
0.16943234763494844,0.21137530681101158,0.4718493112371704,0.0950575297774779,0.41241620899396925,0.4249360369215808
0.0732820195356559,0.36774512055953545,0.3764797657678621,0.009381157810846507,0.39622842583626267,0.2714398777160036
-0.000431017229323709,0.24564571312313416,0.24911683705693874,0.08068508493672906,0.3775121527953723,0.5765830793030104
0.33499461513061307,0.6632896030488357,0.2630167423271084,0.07858942258568459,0.23060716456533797,0.32833712142676624
0.011911759081953776,0.47894176669514243,0.5098410683143768,0.15530567535631304,0.11353874143987289,0.2967892362181878
0.04079652058832998,0.1458202120103799,0.23486931654671786,0.038453357087412245,0.34826896040249966,0.2554867857862726
